m1,mut3,cG,cuG_33,cqu1_1133,cuu_3333,cqq1_3333,cqd1_3311,cqu8_3311,cqu8_1133,cHBox,cHB,cHG,cuH_33,cHq1_33
2.10,1.10,1.93495e-05,-6.83951e-06,-2.01518e-07,-1.23788e-05,-5.38167e-06,2.42185e-07,-1.27707e-04,-1.05207e-04,-7.64836e-04,6.08440e-05,2.01665e-04,-3.78045e-05,5.23269e-06
2.10,1.20,1.62590e-05,-6.37327e-06,-1.54705e-07,-1.00158e-05,-4.52210e-06,2.03502e-07,-1.07309e-04,-8.72395e-05,-6.42675e-04,5.11259e-05,1.69455e-04,-3.36984e-05,4.90924e-06
2.10,1.30,1.38538e-05,-5.94751e-06,-1.20439e-07,-8.25163e-06,-3.85315e-06,1.73399e-07,-9.14351e-05,-7.34290e-05,-5.47604e-04,4.35629e-05,1.44387e-04,-3.02144e-05,4.60604e-06
2.10,1.40,1.19454e-05,-5.55843e-06,-9.48810e-08,-6.90646e-06,-3.32236e-06,1.49512e-07,-7.88395e-05,-6.26005e-05,-4.72169e-04,3.75619e-05,1.24497e-04,-2.72330e-05,4.32354e-06
2.10,1.50,1.04057e-05,-5.20253e-06,-7.55066e-08,-5.86171e-06,-2.89414e-06,1.30242e-07,-6.86779e-05,-5.39636e-05,-4.11312e-04,3.27205e-05,1.08451e-04,-2.46624e-05,4.06125e-06
2.10,1.60,9.14568e-06,-4.87659e-06,-6.06119e-08,-5.03691e-06,-2.54368e-06,1.14470e-07,-6.03615e-05,-4.69714e-05,-3.61504e-04,2.87583e-05,9.53183e-05,-2.24309e-05,3.81823e-06
2.10,1.70,8.10136e-06,-4.57770e-06,-4.90191e-08,-4.37616e-06,-2.25322e-06,1.01399e-07,-5.34690e-05,-4.12363e-05,-3.20225e-04,2.54745e-05,8.44342e-05,-2.04819e-05,3.59330e-06
2.10,1.80,7.22621e-06,-4.30325e-06,-3.98972e-08,-3.83979e-06,-2.00982e-06,9.04455e-08,-4.76930e-05,-3.64774e-05,-2.85633e-04,2.27226e-05,7.53132e-05,-1.87702e-05,3.38517e-06
2.10,1.90,6.48558e-06,-4.05085e-06,-3.26498e-08,-3.39914e-06,-1.80383e-06,8.11755e-08,-4.28048e-05,-3.24875e-05,-2.56358e-04,2.03937e-05,6.75941e-05,-1.72592e-05,3.19257e-06
2.10,2.00,5.85323e-06,-3.81841e-06,-2.68414e-08,-3.03314e-06,-1.62795e-06,7.32609e-08,-3.86313e-05,-2.91111e-05,-2.31363e-04,1.84053e-05,6.10037e-05,-1.59190e-05,3.01426e-06
2.10,2.10,5.30906e-06,-3.60401e-06,-2.21499e-08,-2.72608e-06,-1.47660e-06,6.64498e-08,-3.50398e-05,-2.62300e-05,-2.09853e-04,1.66942e-05,5.53322e-05,-1.47253e-05,2.84906e-06
2.10,2.20,4.83738e-06,-3.40598e-06,-1.83338e-08,-2.46608e-06,-1.34542e-06,6.05462e-08,-3.19267e-05,-2.37526e-05,-1.91209e-04,1.52110e-05,5.04163e-05,-1.36576e-05,2.69589e-06
2.10,2.30,4.42589e-06,-3.22280e-06,-1.52099e-08,-2.24403e-06,-1.23097e-06,5.53958e-08,-2.92108e-05,-2.16076e-05,-1.74944e-04,1.39171e-05,4.61276e-05,-1.26992e-05,2.55374e-06
2.10,2.40,4.06475e-06,-3.05309e-06,-1.26380e-08,-2.05290e-06,-1.13052e-06,5.08756e-08,-2.68273e-05,-1.97386e-05,-1.60669e-04,1.27815e-05,4.23637e-05,-1.18358e-05,2.42167e-06
2.10,2.50,3.74607e-06,-2.89566e-06,-1.05093e-08,-1.88717e-06,-1.04189e-06,4.68870e-08,-2.47241e-05,-1.81006e-05,-1.48072e-04,1.17794e-05,3.90424e-05,-1.10554e-05,2.29884e-06
2.10,2.60,3.46345e-06,-2.74940e-06,-8.73905e-09,-1.74248e-06,-9.63287e-07,4.33496e-08,-2.28588e-05,-1.66573e-05,-1.36901e-04,1.08907e-05,3.60969e-05,-1.03479e-05,2.18448e-06
2.10,2.70,3.21165e-06,-2.61333e-06,-7.26059e-09,-1.61536e-06,-8.93253e-07,4.01980e-08,-2.11969e-05,-1.53792e-05,-1.26948e-04,1.00989e-05,3.34725e-05,-9.70469e-06,2.07788e-06
2.20,0.30,2.60144e-04,-1.13922e-05,-5.55187e-06,-2.61321e-04,-7.23535e-05,3.25604e-06,-1.71695e-03,-1.64057e-03,-1.02828e-02,8.18014e-04,2.71128e-03,-1.29319e-04,4.43681e-06
2.20,0.40,1.46331e-04,-1.06412e-05,-2.89023e-06,-1.38269e-04,-4.06989e-05,1.83152e-06,-9.65783e-04,-9.04309e-04,-5.78407e-03,4.60133e-04,1.52509e-03,-1.03958e-04,5.95915e-06
2.20,0.50,9.36517e-05,-9.91204e-06,-1.70515e-06,-8.32365e-05,-2.60473e-05,1.17217e-06,-6.18101e-04,-5.67255e-04,-3.70181e-03,2.94485e-04,9.76059e-04,-8.58923e-05,6.35159e-06
2.20,0.60,6.50359e-05,-9.22141e-06,-1.08902e-06,-5.44590e-05,-1.80884e-05,8.14010e-07,-4.29237e-04,-3.86362e-04,-2.57070e-03,2.04503e-04,6.77819e-04,-7.23560e-05,6.32378e-06
2.20,0.70,4.77815e-05,-8.57645e-06,-7.34844e-07,-3.77964e-05,-1.32894e-05,5.98048e-07,-3.15358e-04,-2.78667e-04,-1.88868e-03,1.50247e-04,4.97990e-04,-6.18627e-05,6.12002e-06
2.20,0.80,3.65827e-05,-7.97916e-06,-5.16346e-07,-2.74268e-05,-1.01747e-05,4.57881e-07,-2.41446e-04,-2.09674e-04,-1.44602e-03,1.15033e-04,3.81273e-04,-5.35232e-05,5.84158e-06
2.20,0.90,2.89049e-05,-7.42878e-06,-3.74291e-07,-2.06147e-05,-8.03928e-06,3.61782e-07,-1.90772e-04,-1.62988e-04,-1.14253e-03,9.08904e-05,3.01253e-04,-4.67666e-05,5.53542e-06
2.20,1.00,2.34129e-05,-6.92311e-06,-2.78106e-07,-1.59461e-05,-6.51182e-06,2.93044e-07,-1.54525e-04,-1.30026e-04,-9.25451e-04,7.36212e-05,2.44015e-04,-4.12067e-05,5.22480e-06
2.20,1.10,1.93495e-05,-6.45924e-06,-2.10833e-07,-1.26350e-05,-5.38167e-06,2.42185e-07,-1.27707e-04,-1.05948e-04,-7.64836e-04,6.08440e-05,2.01665e-04,-3.65723e-05,4.92155e-06
2.20,1.20,1.62590e-05,-6.03397e-06,-1.62517e-07,-1.02191e-05,-4.52210e-06,2.03502e-07,-1.07309e-04,-8.78610e-05,-6.42675e-04,5.11259e-05,1.69455e-04,-3.26668e-05,4.63163e-06
2.20,1.30,1.38538e-05,-5.64409e-06,-1.27039e-07,-8.41333e-06,-3.85315e-06,1.73399e-07,-9.14351e-05,-7.39540e-05,-5.47604e-04,4.35629e-05,1.44387e-04,-2.93442e-05,4.35780e-06
2.20,1.40,1.19454e-05,-5.28651e-06,-1.00494e-07,-7.03527e-06,-3.32236e-06,1.49512e-07,-7.88395e-05,-6.30470e-05,-4.72169e-04,3.75619e-05,1.24497e-04,-2.64941e-05,4.10105e-06
2.20,1.50,1.04057e-05,-4.95829e-06,-8.03093e-08,-5.96434e-06,-2.89414e-06,1.30242e-07,-6.86779e-05,-5.43456e-05,-4.11312e-04,3.27205e-05,1.08451e-04,-2.40311e-05,3.86142e-06
2.20,1.60,9.14568e-06,-4.65673e-06,-6.47445e-08,-5.11857e-06,-2.54368e-06,1.14470e-07,-6.03615e-05,-4.73002e-05,-3.61504e-04,2.87583e-05,9.53183e-05,-2.18885e-05,3.63835e-06
2.20,1.70,8.10136e-06,-4.37937e-06,-5.25935e-08,-4.44095e-06,-2.25322e-06,1.01399e-07,-5.34690e-05,-4.15206e-05,-3.20225e-04,2.54745e-05,8.44342e-05,-2.00135e-05,3.43102e-06
2.20,1.80,7.22621e-06,-4.12395e-06,-4.30037e-08,-3.89095e-06,-2.00982e-06,9.04455e-08,-4.76930e-05,-3.67245e-05,-2.85633e-04,2.27226e-05,7.53132e-05,-1.83637e-05,3.23847e-06
2.20,1.90,6.48558e-06,-3.88843e-06,-3.53617e-08,-3.43925e-06,-1.80383e-06,8.11755e-08,-4.28048e-05,-3.27032e-05,-2.56358e-04,2.03937e-05,6.75941e-05,-1.69048e-05,3.05968e-06
2.20,2.00,5.85323e-06,-3.67098e-06,-2.92188e-08,-3.06426e-06,-1.62795e-06,7.32609e-08,-3.86313e-05,-2.93002e-05,-2.31363e-04,1.84053e-05,6.10037e-05,-1.56087e-05,2.89364e-06
2.20,2.10,5.30906e-06,-3.46994e-06,-2.42423e-08,-2.74988e-06,-1.47660e-06,6.64498e-08,-3.50398e-05,-2.63964e-05,-2.09853e-04,1.66942e-05,5.53322e-05,-1.44525e-05,2.73937e-06
2.20,2.20,4.83738e-06,-3.28382e-06,-2.01821e-08,-2.48389e-06,-1.34542e-06,6.05462e-08,-3.19267e-05,-2.38996e-05,-1.91209e-04,1.52110e-05,5.04163e-05,-1.34170e-05,2.59595e-06
2.20,2.30,4.42589e-06,-3.11128e-06,-1.68482e-08,-2.25694e-06,-1.23097e-06,5.53958e-08,-2.92108e-05,-2.17379e-05,-1.74944e-04,1.39171e-05,4.61276e-05,-1.24862e-05,2.46250e-06
2.20,2.40,4.06475e-06,-2.95112e-06,-1.40949e-08,-2.06181e-06,-1.13052e-06,5.08756e-08,-2.68273e-05,-1.98545e-05,-1.60669e-04,1.27815e-05,4.23637e-05,-1.16466e-05,2.33824e-06
2.20,2.50,3.74607e-06,-2.80225e-06,-1.18090e-08,-1.89280e-06,-1.04189e-06,4.68870e-08,-2.47241e-05,-1.82040e-05,-1.48072e-04,1.17794e-05,3.90424e-05,-1.08868e-05,2.22242e-06
2.20,2.60,3.46345e-06,-2.66369e-06,-9.90192e-09,-1.74543e-06,-9.63287e-07,4.33496e-08,-2.28588e-05,-1.67498e-05,-1.36901e-04,1.08907e-05,3.60969e-05,-1.01973e-05,2.11436e-06
2.20,2.70,3.21165e-06,-2.53457e-06,-8.30392e-09,-1.61612e-06,-8.93253e-07,4.01980e-08,-2.11969e-05,-1.54622e-05,-1.26948e-04,1.00989e-05,3.34725e-05,-9.56969e-06,2.01344e-06
2.30,0.30,2.60144e-04,-1.05128e-05,-5.60587e-06,-2.63379e-04,-7.23535e-05,3.25604e-06,-1.71695e-03,-1.64486e-03,-1.02828e-02,8.18014e-04,2.71128e-03,-1.22066e-04,3.71730e-06
2.30,0.40,1.46331e-04,-9.85467e-06,-2.93043e-06,-1.39757e-04,-4.06989e-05,1.83152e-06,-9.65783e-04,-9.07506e-04,-5.78407e-03,4.60133e-04,1.52509e-03,-9.85709e-05,5.31563e-06
2.30,0.50,9.36517e-05,-9.21125e-06,-1.73601e-06,-8.43439e-05,-2.60473e-05,1.17217e-06,-6.18101e-04,-5.69710e-04,-3.70181e-03,2.94485e-04,9.76059e-04,-8.17638e-05,5.77821e-06
2.30,0.60,6.50359e-05,-8.59795e-06,-1.11325e-06,-5.52999e-05,-1.80884e-05,8.14010e-07,-4.29237e-04,-3.88289e-04,-2.57070e-03,2.04503e-04,6.77819e-04,-6.91208e-05,5.81367e-06
2.30,0.70,4.77815e-05,-8.02188e-06,-7.54196e-07,-3.84445e-05,-1.32894e-05,5.98048e-07,-3.15358e-04,-2.80206e-04,-1.88868e-03,1.50247e-04,4.97990e-04,-5.92834e-05,5.66629e-06
2.30,0.80,3.65827e-05,-7.48554e-06,-5.32021e-07,-2.79320e-05,-1.01747e-05,4.57881e-07,-2.41446e-04,-2.10920e-04,-1.44602e-03,1.15033e-04,3.81273e-04,-5.14377e-05,5.43771e-06
2.30,0.90,2.89049e-05,-6.98888e-06,-3.87138e-07,-2.10121e-05,-8.03928e-06,3.61782e-07,-1.90772e-04,-1.64010e-04,-1.14253e-03,9.08904e-05,3.01253e-04,-4.50602e-05,5.17550e-06
2.30,1.00,2.34129e-05,-6.53048e-06,-2.88742e-07,-1.62608e-05,-6.51182e-06,2.93044e-07,-1.54525e-04,-1.30872e-04,-9.25451e-04,7.36212e-05,2.44015e-04,-3.97963e-05,4.90355e-06
2.30,1.10,1.93495e-05,-6.10817e-06,-2.19718e-07,-1.28858e-05,-5.38167e-06,2.42185e-07,-1.27707e-04,-1.06655e-04,-7.64836e-04,6.08440e-05,2.01665e-04,-3.53961e-05,4.63431e-06
2.30,1.20,1.62590e-05,-5.71946e-06,-1.69997e-07,-1.04197e-05,-4.52210e-06,2.03502e-07,-1.07309e-04,-8.84560e-05,-6.42675e-04,5.11259e-05,1.69455e-04,-3.16781e-05,4.37431e-06
2.30,1.30,1.38538e-05,-5.36178e-06,-1.33382e-07,-8.57432e-06,-3.85315e-06,1.73399e-07,-9.14351e-05,-7.44585e-05,-5.47604e-04,4.35629e-05,1.44387e-04,-2.85073e-05,4.12682e-06
2.30,1.40,1.19454e-05,-5.03258e-06,-1.05906e-07,-7.16473e-06,-3.32236e-06,1.49512e-07,-7.88395e-05,-6.34775e-05,-4.72169e-04,3.75619e-05,1.24497e-04,-2.57809e-05,3.89330e-06
2.30,1.50,1.04057e-05,-4.72943e-06,-8.49556e-08,-6.06853e-06,-2.89414e-06,1.30242e-07,-6.86779e-05,-5.47152e-05,-4.11312e-04,3.27205e-05,1.08451e-04,-2.34198e-05,3.67417e-06
2.30,1.60,9.14568e-06,-4.45006e-06,-6.87546e-08,-5.20241e-06,-2.54368e-06,1.14470e-07,-6.03615e-05,-4.76192e-05,-3.61504e-04,2.87583e-05,9.53183e-05,-2.13616e-05,3.46925e-06
2.30,1.70,8.10136e-06,-4.19236e-06,-5.60719e-08,-4.50831e-06,-2.25322e-06,1.01399e-07,-5.34690e-05,-4.17973e-05,-3.20225e-04,2.54745e-05,8.44342e-05,-1.95571e-05,3.27801e-06
2.30,1.80,7.22621e-06,-3.95439e-06,-4.60350e-08,-3.94490e-06,-2.00982e-06,9.04455e-08,-4.76930e-05,-3.69656e-05,-2.85633e-04,2.27226e-05,7.53132e-05,-1.79665e-05,3.09974e-06
2.30,1.90,6.48558e-06,-3.73441e-06,-3.80148e-08,-3.48226e-06,-1.80383e-06,8.11755e-08,-4.28048e-05,-3.29142e-05,-2.56358e-04,2.03937e-05,6.75941e-05,-1.65576e-05,2.93366e-06
2.30,2.00,5.85323e-06,-3.53081e-06,-3.15502e-08,-3.09831e-06,-1.62795e-06,7.32609e-08,-3.86313e-05,-2.94857e-05,-2.31363e-04,1.84053e-05,6.10037e-05,-1.53041e-05,2.77895e-06
2.30,2.10,5.30906e-06,-3.34214e-06,-2.62988e-08,-2.77656e-06,-1.47660e-06,6.64498e-08,-3.50398e-05,-2.65600e-05,-2.09853e-04,1.66942e-05,5.53322e-05,-1.41842e-05,2.63480e-06
2.30,2.20,4.83738e-06,-3.16709e-06,-2.20026e-08,-2.50452e-06,-1.34542e-06,6.05462e-08,-3.19267e-05,-2.40444e-05,-1.91209e-04,1.52110e-05,5.04163e-05,-1.31797e-05,2.50044e-06
2.30,2.30,4.42589e-06,-3.00448e-06,-1.84653e-08,-2.27259e-06,-1.23097e-06,5.53958e-08,-2.92108e-05,-2.18666e-05,-1.74944e-04,1.39171e-05,4.61276e-05,-1.22757e-05,2.37512e-06
2.30,2.40,4.06475e-06,-2.85324e-06,-1.55358e-08,-2.07333e-06,-1.13052e-06,5.08756e-08,-2.68273e-05,-1.99691e-05,-1.60669e-04,1.27815e-05,4.23637e-05,-1.14592e-05,2.25816e-06
2.30,2.50,3.74607e-06,-2.71240e-06,-1.30967e-08,-1.90092e-06,-1.04189e-06,4.68870e-08,-2.47241e-05,-1.83064e-05,-1.48072e-04,1.17794e-05,3.90424e-05,-1.07196e-05,2.14891e-06
2.30,2.60,3.46345e-06,-2.58109e-06,-1.10561e-08,-1.75075e-06,-9.63287e-07,4.33496e-08,-2.28588e-05,-1.68416e-05,-1.36901e-04,1.08907e-05,3.60969e-05,-1.00476e-05,2.04677e-06
2.30,2.70,3.21165e-06,-2.45851e-06,-9.34113e-09,-1.61913e-06,-8.93253e-07,4.01980e-08,-2.11969e-05,-1.55447e-05,-1.26948e-04,1.00989e-05,3.34725e-05,-9.43530e-06,1.95121e-06
2.40,0.30,2.60144e-04,-9.73026e-06,-5.65523e-06,-2.65268e-04,-7.23535e-05,3.25604e-06,-1.71695e-03,-1.64879e-03,-1.02828e-02,8.18014e-04,2.71128e-03,-1.15434e-04,3.07706e-06
2.40,0.40,1.46331e-04,-9.15090e-06,-2.96743e-06,-1.41134e-04,-4.06989e-05,1.83152e-06,-9.65783e-04,-9.10449e-04,-5.78407e-03,4.60133e-04,1.52509e-03,-9.36096e-05,4.73982e-06
2.40,0.50,9.36517e-05,-8.58079e-06,-1.76461e-06,-8.53770e-05,-2.60473e-05,1.17217e-06,-6.18101e-04,-5.71985e-04,-3.70181e-03,2.94485e-04,9.76059e-04,-7.79372e-05,5.26238e-06
2.40,0.60,6.50359e-05,-8.03415e-06,-1.13583e-06,-5.60904e-05,-1.80884e-05,8.14010e-07,-4.29237e-04,-3.90085e-04,-2.57070e-03,2.04503e-04,6.77819e-04,-6.61045e-05,5.35238e-06
2.40,0.70,4.77815e-05,-7.51791e-06,-7.72328e-07,-3.90584e-05,-1.32894e-05,5.98048e-07,-3.15358e-04,-2.81648e-04,-1.88868e-03,1.50247e-04,4.97990e-04,-5.68654e-05,5.25394e-06
2.40,0.80,3.65827e-05,-7.03485e-06,-5.46781e-07,-2.84141e-05,-1.01747e-05,4.57881e-07,-2.41446e-04,-2.12095e-04,-1.44602e-03,1.15033e-04,3.81273e-04,-4.94727e-05,5.06896e-06
2.40,0.90,2.89049e-05,-6.58545e-06,-3.99290e-07,-2.13940e-05,-8.03928e-06,3.61782e-07,-1.90772e-04,-1.64977e-04,-1.14253e-03,9.08904e-05,3.01253e-04,-4.34451e-05,4.84542e-06
2.40,1.00,2.34129e-05,-6.16887e-06,-2.98847e-07,-1.65657e-05,-6.51182e-06,2.93044e-07,-1.54525e-04,-1.31676e-04,-9.25451e-04,7.36212e-05,2.44015e-04,-3.84555e-05,4.60769e-06
2.40,1.10,1.93495e-05,-5.78355e-06,-2.28192e-07,-1.31304e-05,-5.38167e-06,2.42185e-07,-1.27707e-04,-1.07329e-04,-7.64836e-04,6.08440e-05,2.01665e-04,-3.42735e-05,4.36872e-06
2.40,1.20,1.62590e-05,-5.42755e-06,-1.77159e-07,-1.06169e-05,-4.52210e-06,2.03502e-07,-1.07309e-04,-8.90257e-05,-6.42675e-04,5.11259e-05,1.69455e-04,-3.07308e-05,4.13547e-06
2.40,1.30,1.38538e-05,-5.09882e-06,-1.39475e-07,-8.73385e-06,-3.85315e-06,1.73399e-07,-9.14351e-05,-7.49433e-05,-5.47604e-04,4.35629e-05,1.44387e-04,-2.77024e-05,3.91166e-06
2.40,1.40,1.19454e-05,-4.79525e-06,-1.11124e-07,-7.29409e-06,-3.32236e-06,1.49512e-07,-7.88395e-05,-6.38925e-05,-4.72169e-04,3.75619e-05,1.24497e-04,-2.50928e-05,3.69912e-06
2.40,1.50,1.04057e-05,-4.51485e-06,-8.94480e-08,-6.17358e-06,-2.89414e-06,1.30242e-07,-6.86779e-05,-5.50726e-05,-4.11312e-04,3.27205e-05,1.08451e-04,-2.28281e-05,3.49860e-06
2.40,1.60,9.14568e-06,-4.25567e-06,-7.26432e-08,-5.28775e-06,-2.54368e-06,1.14470e-07,-6.03615e-05,-4.79285e-05,-3.61504e-04,2.87583e-05,9.53183e-05,-2.08503e-05,3.31021e-06
2.40,1.70,8.10136e-06,-4.01594e-06,-5.94542e-08,-4.57759e-06,-2.25322e-06,1.01399e-07,-5.34690e-05,-4.20664e-05,-3.20225e-04,2.54745e-05,8.44342e-05,-1.91129e-05,3.13367e-06
2.40,1.80,7.22621e-06,-3.79400e-06,-4.89901e-08,-4.00105e-06,-2.00982e-06,9.04455e-08,-4.76930e-05,-3.72007e-05,-2.85633e-04,2.27226e-05,7.53132e-05,-1.75790e-05,2.96851e-06
2.40,1.90,6.48558e-06,-3.58832e-06,-4.06074e-08,-3.52762e-06,-1.80383e-06,8.11755e-08,-4.28048e-05,-3.31205e-05,-2.56358e-04,2.03937e-05,6.75941e-05,-1.62180e-05,2.81414e-06
2.40,2.00,5.85323e-06,-3.39752e-06,-3.38338e-08,-3.13479e-06,-1.62795e-06,7.32609e-08,-3.86313e-05,-2.96673e-05,-2.31363e-04,1.84053e-05,6.10037e-05,-1.50054e-05,2.66990e-06
2.40,2.10,5.30906e-06,-3.22032e-06,-2.83175e-08,-2.80570e-06,-1.47660e-06,6.64498e-08,-3.50398e-05,-2.67206e-05,-2.09853e-04,1.66942e-05,5.53322e-05,-1.39204e-05,2.53513e-06
2.40,2.20,4.83738e-06,-3.05557e-06,-2.37934e-08,-2.52757e-06,-1.34542e-06,6.05462e-08,-3.19267e-05,-2.41869e-05,-1.91209e-04,1.52110e-05,5.04163e-05,-1.29461e-05,2.40919e-06
2.40,2.30,4.42589e-06,-2.90222e-06,-2.00590e-08,-2.29060e-06,-1.23097e-06,5.53958e-08,-2.92108e-05,-2.19933e-05,-1.74944e-04,1.39171e-05,4.61276e-05,-1.20680e-05,2.29145e-06
2.40,2.40,4.06475e-06,-2.75932e-06,-1.69585e-08,-2.08715e-06,-1.13052e-06,5.08756e-08,-2.68273e-05,-2.00823e-05,-1.60669e-04,1.27815e-05,4.23637e-05,-1.12740e-05,2.18132e-06
2.40,2.50,3.74607e-06,-2.62601e-06,-1.43705e-08,-1.91125e-06,-1.04189e-06,4.68870e-08,-2.47241e-05,-1.84077e-05,-1.48072e-04,1.17794e-05,3.90424e-05,-1.05540e-05,2.07823e-06
2.40,2.60,3.46345e-06,-2.50151e-06,-1.21997e-08,-1.75817e-06,-9.63287e-07,4.33496e-08,-2.28588e-05,-1.69326e-05,-1.36901e-04,1.08907e-05,3.60969e-05,-9.89904e-06,1.98167e-06
2.40,2.70,3.21165e-06,-2.38510e-06,-1.03706e-08,-1.62414e-06,-8.93253e-07,4.01980e-08,-2.11969e-05,-1.56266e-05,-1.26948e-04,1.00989e-05,3.34725e-05,-9.30174e-06,1.89115e-06
2.50,0.30,2.60144e-04,-9.03102e-06,-5.70048e-06,-2.67005e-04,-7.23535e-05,3.25604e-06,-1.71695e-03,-1.65239e-03,-1.02828e-02,8.18014e-04,2.71128e-03,-1.09354e-04,2.50496e-06
2.50,0.40,1.46331e-04,-8.51881e-06,-3.00157e-06,-1.42411e-04,-4.06989e-05,1.83152e-06,-9.65783e-04,-9.13165e-04,-5.78407e-03,4.60133e-04,1.52509e-03,-8.90300e-05,4.22265e-06
2.50,0.50,9.36517e-05,-8.01170e-06,-1.79115e-06,-8.63419e-05,-2.60473e-05,1.17217e-06,-6.18101e-04,-5.74096e-04,-3.70181e-03,2.94485e-04,9.76059e-04,-7.43836e-05,4.79677e-06
2.50,0.60,6.50359e-05,-7.52279e-06,-1.15691e-06,-5.68341e-05,-1.80884e-05,8.14010e-07,-4.29237e-04,-3.91762e-04,-2.57070e-03,2.04503e-04,6.77819e-04,-6.32877e-05,4.93400e-06
2.50,0.70,4.77815e-05,-7.05870e-06,-7.89338e-07,-3.96399e-05,-1.32894e-05,5.98048e-07,-3.15358e-04,-2.83001e-04,-1.88868e-03,1.50247e-04,4.97990e-04,-5.45958e-05,4.87823e-06
2.50,0.80,3.65827e-05,-6.62239e-06,-5.60693e-07,-2.88739e-05,-1.01747e-05,4.57881e-07,-2.41446e-04,-2.13201e-04,-1.44602e-03,1.15033e-04,3.81273e-04,-4.76197e-05,4.73150e-06
2.50,0.90,2.89049e-05,-6.21471e-06,-4.10795e-07,-2.17609e-05,-8.03928e-06,3.61782e-07,-1.90772e-04,-1.65892e-04,-1.14253e-03,9.08904e-05,3.01253e-04,-4.19152e-05,4.54209e-06
2.50,1.00,2.34129e-05,-5.83525e-06,-3.08451e-07,-1.68604e-05,-6.51182e-06,2.93044e-07,-1.54525e-04,-1.32440e-04,-9.25451e-04,7.36212e-05,2.44015e-04,-3.71803e-05,4.33473e-06
2.50,1.10,1.93495e-05,-5.48293e-06,-2.36277e-07,-1.33686e-05,-5.38167e-06,2.42185e-07,-1.27707e-04,-1.07972e-04,-7.64836e-04,6.08440e-05,2.01665e-04,-3.32016e-05,4.12276e-06
2.50,1.20,1.62590e-05,-5.15626e-06,-1.84015e-07,-1.08102e-05,-4.52210e-06,2.03502e-07,-1.07309e-04,-8.95711e-05,-6.42675e-04,5.11259e-05,1.69455e-04,-2.98232e-05,3.91351e-06
2.50,1.30,1.38538e-05,-4.85359e-06,-1.45329e-07,-8.89135e-06,-3.85315e-06,1.73399e-07,-9.14351e-05,-7.54089e-05,-5.47604e-04,4.35629e-05,1.44387e-04,-2.69287e-05,3.71103e-06
2.50,1.40,1.19454e-05,-4.57323e-06,-1.16151e-07,-7.42275e-06,-3.32236e-06,1.49512e-07,-7.88395e-05,-6.42925e-05,-4.72169e-04,3.75619e-05,1.24497e-04,-2.44292e-05,3.51746e-06
2.50,1.50,1.04057e-05,-4.31348e-06,-9.37899e-08,-6.27887e-06,-2.89414e-06,1.30242e-07,-6.86779e-05,-5.54180e-05,-4.11312e-04,3.27205e-05,1.08451e-04,-2.22558e-05,3.33385e-06
2.50,1.60,9.14568e-06,-4.07273e-06,-7.64119e-08,-5.37400e-06,-2.54368e-06,1.14470e-07,-6.03615e-05,-4.82283e-05,-3.61504e-04,2.87583e-05,9.53183e-05,-2.03542e-05,3.16053e-06
2.50,1.70,8.10136e-06,-3.84945e-06,-6.27407e-08,-4.64825e-06,-2.25322e-06,1.01399e-07,-5.34690e-05,-4.23278e-05,-3.20225e-04,2.54745e-05,8.44342e-05,-1.86809e-05,2.99745e-06
2.50,1.80,7.22621e-06,-3.64223e-06,-5.18686e-08,-4.05889e-06,-2.00982e-06,9.04455e-08,-4.76930e-05,-3.74296e-05,-2.85633e-04,2.27226e-05,7.53132e-05,-1.72011e-05,2.84434e-06
2.50,1.90,6.48558e-06,-3.44974e-06,-4.31388e-08,-3.57487e-06,-1.80383e-06,8.11755e-08,-4.28048e-05,-3.33218e-05,-2.56358e-04,2.03937e-05,6.75941e-05,-1.58861e-05,2.70075e-06
2.50,2.00,5.85323e-06,-3.27077e-06,-3.60684e-08,-3.17326e-06,-1.62795e-06,7.32609e-08,-3.86313e-05,-2.98451e-05,-2.31363e-04,1.84053e-05,6.10037e-05,-1.47128e-05,2.56619e-06
2.50,2.10,5.30906e-06,-3.10421e-06,-3.02971e-08,-2.83689e-06,-1.47660e-06,6.64498e-08,-3.50398e-05,-2.68780e-05,-2.09853e-04,1.66942e-05,5.53322e-05,-1.36615e-05,2.44013e-06
2.50,2.20,4.83738e-06,-2.94904e-06,-2.55529e-08,-2.55269e-06,-1.34542e-06,6.05462e-08,-3.19267e-05,-2.43268e-05,-1.91209e-04,1.52110e-05,5.04163e-05,-1.27162e-05,2.32203e-06
2.50,2.30,4.42589e-06,-2.80433e-06,-2.16280e-08,-2.31065e-06,-1.23097e-06,5.53958e-08,-2.92108e-05,-2.21181e-05,-1.74944e-04,1.39171e-05,4.61276e-05,-1.18633e-05,2.21136e-06
2.50,2.40,4.06475e-06,-2.66924e-06,-1.83617e-08,-2.10296e-06,-1.13052e-06,5.08756e-08,-2.68273e-05,-2.01939e-05,-1.60669e-04,1.27815e-05,4.23637e-05,-1.10912e-05,2.10761e-06
2.50,2.50,3.74607e-06,-2.54299e-06,-1.56290e-08,-1.92351e-06,-1.04189e-06,4.68870e-08,-2.47241e-05,-1.85079e-05,-1.48072e-04,1.17794e-05,3.90424e-05,-1.03901e-05,2.01030e-06
